DATE,TIME,TANK_NUM,TREATMENT,TEMPINLAB,FLOW_LEFT,FLOW_RIGHT,TEMPINSITU,SALINITY,DO_MG_L,LIGHT_NM,TA,Notes,pH,DIC_µmol_kg,NPOC_uM,TN_uM,INFLOW_TABLE,pH_inflow,TA_inflow,DIC_inflow,DOC_inflow,DATETIME,deltapH,deltaDOC,totalflow,residence_time,flowrate,deltaTA,deltaDIC,NEC,NEP
20240619,21:00:00,13,Algae_Dom,26.147,NA,NA,27.2,36.1,7.837,NA,NA,NA,8.055850197,NA,NA,NA,1,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,14,Algae_Dom,26.409,NA,NA,27,36.2,5.815,NA,NA,NA,8.058210071471573,NA,NA,NA,1,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,15,Control,26.405,NA,NA,27.1,36.1,7.55,NA,NA,NA,8.091754854837772,NA,NA,NA,1,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,16,Coral_Dom,26.245,NA,NA,26.9,36.2,6.734,NA,NA,NA,8.015541556766738,NA,NA,NA,1,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240620,12:00:00,1,Algae_Dom,26.8,30,44,28,36.3,8.765,380,NA,NA,8.277538127136195,NA,124.5292392,12.92119724,1,8.100975378828668,2352.5628,1973.6442718193389,104.5470567,2024-06-20T12:00:00Z,0.17656274830752672,19.982182500000008,74,2.2522522522522523,1.2333333333333334,NA,NA,NA,NA
20240620,12:00:00,2,Rubble_Dom,26.658,328,304,27.7,36.2,7.507,413,NA,NA,8.083466862922718,NA,97.05373819,13.76365121,2,8.083065387,2349.2845,1982.810761294699,99.05195645,2024-06-20T12:00:00Z,4.014755571279949e-4,-1.99821826,632,0.26371308016877637,10.533333333333333,NA,NA,NA,NA
20240620,12:00:00,3,Control,26.965,14,0,28.3,36.4,8.051,330,NA,NA,8.058787266,NA,102.5488384,17.55469406,2,8.083065387,2349.2845,1982.810761294699,99.05195645,2024-06-20T12:00:00Z,-0.024278121,3.496881949999988,14,11.904761904761903,0.23333333333333334,NA,NA,NA,NA
20240620,12:00:00,4,Algae_Dom,26.984,14,0,28.6,36.4,9.106,376,NA,NA,8.393051273459573,NA,191.8858462,17.67606455,2,8.083065387,2349.2845,1982.810761294699,99.05195645,2024-06-20T12:00:00Z,0.30998588609398325,92.83388975,14,11.904761904761903,0.23333333333333334,NA,NA,NA,NA
20240620,12:00:00,5,Rubble_Dom,26.833,200,142,27.8,36.1,8.296,390,NA,NA,8.107393961726496,NA,90.89256524,17.4904391,2,8.083065387,2349.2845,1982.810761294699,99.05195645,2024-06-20T12:00:00Z,0.024328574360906075,-8.15939121,342,0.4873294346978557,5.7,NA,NA,NA,NA
20240620,12:00:00,6,Coral_Dom,26.908,46,50,27.6,36.2,7.972,362,NA,NA,8.172988352712643,NA,105.2963885,29.79883437,2,8.083065387,2349.2845,1982.810761294699,99.05195645,2024-06-20T12:00:00Z,0.089922965,6.24443205,96,1.736111111111111,1.6,NA,NA,NA,NA
20240620,12:00:00,7,Coral_Dom,27.022,98,0,28.2,36.2,8.002,420,2337.28948,NA,8.164030371720484,1915.8930187399617,180.9789049,42.25001844,2,8.083065387,2349.2845,1982.810761294699,99.05195645,2024-06-20T12:00:00Z,0.080964984,81.92694845,98,1.7006802721088432,1.6333333333333333,11.995020000000295,66.91774255473729,0.071401467,0.72526665
20240620,12:00:00,8,Control,26.98,20,0,28.3,36.3,8.015,390,2382.15286,NA,8.100535966146726,1997.904473611014,101.7162475,35.53894446,1,8.100975378828668,2352.5628,1973.6442718193389,104.5470567,2024-06-20T12:00:00Z,-4.39E-04,-2.8308092,20,8.333333333333334,0.3333333333333333,-29.59006,-24.26020179,-0.035946443,-0.022996862
20240620,12:00:00,9,Coral_Dom,26.833,80,48,28,36.2,9.842,350,2284.680617,NA,8.144799605,1885.616804599355,91.55447504,17.66714025,1,8.100975378828668,2352.5628,1973.6442718193389,104.5470567,2024-06-20T12:00:00Z,0.043824226105861896,-12.99258166,128,1.3020833333333333,2.1333333333333333,67.88218300000017,88.02746721998392,0.5277714020503715,0.8410231104547411
20240620,12:00:00,10,Rubble_Dom,26.973,0,22,28.6,36.3,9.025,391,2183.149331,NA,8.213289294,1742.2697322824158,103.96008,17.43153872,1,8.100975378828668,2352.5628,1973.6442718193389,104.5470567,2024-06-20T12:00:00Z,0.11231391561631199,-0.5869767,22,7.575757575757575,0.36666666666666664,169.41346900000008,231.37453953692307,0.22638659116740753,0.3919832893134949
20240620,12:00:00,11,Control,26.97,30,30,28.1,36.2,9.044,344,2372.619694,NA,8.096663844535314,1995.0618879002589,112.1194712,18.20973772,1,8.100975378828668,2352.5628,1973.6442718193389,104.5470567,2024-06-20T12:00:00Z,-0.004311534,7.572414500000008,60,2.7777777777777777,1,-20.056894,-21.41761608,-0.073096236,-0.083014388
20240620,12:00:00,12,Rubble_Dom,26.944,30,8,28.2,36.3,8.214,360,2285.651753,NA,8.261349284540653,1798.7669444259539,101.3790481,27.39819753,1,8.100975378828668,2352.5628,1973.6442718193389,104.5470567,2024-06-20T12:00:00Z,0.1603739057119853,-3.1680086,38,4.385964912280701,0.6333333333333333,66.91104700000005,174.87732739338503,0.1544406092237038,0.6528449495285743
20240620,12:00:00,13,Algae_Dom,26.867,98,230,27.9,36.2,8.545,385,2364.268818,NA,8.121260270588062,1972.862137109471,77.83337635,24.21400711,1,8.100975378828668,2352.5628,1973.6442718193389,104.5470567,2024-06-20T12:00:00Z,0.020284892,-26.71368035,328,0.508130081,5.466666666666667,-11.706018,0.7821347098679325,-0.233218563,0.2643834447712681
20240620,12:00:00,14,Algae_Dom,26.92,240,6,27.8,36.2,9.383,427,2355.660884,NA,8.158184529548311,1940.4256754204835,114.2842077,18.38108429,1,8.100975378828668,2352.5628,1973.6442718193389,104.5470567,2024-06-20T12:00:00Z,0.057209150719643276,9.737150999999997,246,0.6775067750677507,4.1,-3.098084,33.218596398855425,-0.04629226,1.0390115581951245
20240620,12:00:00,15,Control,26.922,158,352,27.9,36.2,8.295,417,2369.510558,NA,8.072760138404712,2010.3784915366261,375.8010219,46.97454314,1,8.100975378828668,2352.5628,1973.6442718193389,104.5470567,2024-06-20T12:00:00Z,-0.02821524,271.25396520000004,510,0.326797386,8.5,-16.947758,-36.73421972,-0.525003881,-1.750885109
20240620,12:00:00,16,Coral_Dom,26.886,70,6,28.2,36.2,9.207,397,2228.207009,NA,8.205620974033588,1791.728502653648,88.89018403,35.70136673,1,8.100975378828668,2352.5628,1973.6442718193389,104.5470567,2024-06-20T12:00:00Z,0.10464559520491967,-15.65687267,76,2.1929824561403506,1.2666666666666666,124.35579099999995,181.9157691656908,0.5740631774162961,1.1054910054586449
20240620,21:00:00,1,Algae_Dom,26.156,26,38,26.9,36.4,7.723,NA,2379.713425,NA,7.941711837405389,2107.987053,147.8355411,28.441745740000002,1,8.021834188233026,2370.924852,2051.3785661284323,122.7745538,2024-06-20T21:00:00Z,-0.080122351,25.060987299999994,64,2.6041666666666665,1.0666666666666667,-8.788573,-56.60848639,-0.034164764,-0.405955735
20240620,21:00:00,2,Rubble_Dom,26.062,287,444,27.2,36.3,7.399,NA,2365.744469,NA,8.034162389329655,2037.9047665408098,196.458852,32.28276468,2,8.030525102764019,2367.620913,2042.969125937679,146.5033956,2024-06-20T21:00:00Z,0.003637287,49.9554564,731,0.22799817601459188,12.183333333333334,1.8764439999999922,5.064359396869349,0.083316894,0.36641322643428564
20240620,21:00:00,3,Control,26.445,0,18,26.8,36.3,7.992,NA,2387.105854,NA,8.048142182,2052.086054,96.38142101,39.75775879,2,8.030525102764019,2367.620913,2042.969125937679,146.5033956,2024-06-20T21:00:00Z,0.017617079689770776,-50.12197459,18,9.259259259259258,0.3,-19.484941,-9.11692782,-0.021303535,0.001367853
20240620,21:00:00,4,Algae_Dom,26.267,0,15,27.1,36.1,6.411,NA,2336.958861,NA,8.138447164142883,1946.1856001708784,168.0675009,32.86819879,2,8.030525102764019,2367.620913,2042.969125937679,146.5033956,2024-06-20T21:00:00Z,0.10792206137886495,21.564105299999994,15,11.11111111111111,0.25,30.66205200000013,96.78352576680072,0.027936536,0.1484245551306145
20240620,21:00:00,5,Rubble_Dom,26.397,139,199,27.1,36.2,7.453,NA,2362.387508,NA,8.038153486573892,2034.102718366316,75.52501797,32.9752904,2,8.030525102764019,2367.620913,2042.969125937679,146.5033956,2024-06-20T21:00:00Z,0.007628384,-70.97837763,338,0.49309664694280075,5.633333333333334,5.233405000000403,8.866407571363197,0.10744374294815642,0.2566175196413286
20240620,21:00:00,6,Coral_Dom,26.103,54,40,26.9,36.4,7.033,NA,2333.989513,NA,7.981901833451947,2042.8362972500768,78.86370764,30.64069338,2,8.030525102764019,2367.620913,2042.969125937679,146.5033956,2024-06-20T21:00:00Z,-0.048623269,-67.63968796,94,1.7730496453900708,1.5666666666666667,33.63140000000021,0.13282868760234123,0.19202283792592717,-0.190506033
20240620,21:00:00,7,Coral_Dom,26.207,0,95,27,36.2,6.759,NA,2371.882728,NA,7.955062707331345,2093.711953376115,85.23094685,31.63367055,2,8.030525102764019,2367.620913,2042.969125937679,146.5033956,2024-06-20T21:00:00Z,-0.075462395,-61.27244875,95,1.7543859649122806,1.5833333333333333,-4.261815,-50.74282744,-0.024592251,-0.561017565
20240620,21:00:00,8,Control,26.084,0,24,27.2,36.2,8.025,NA,2373.541366,NA,8.060921282,2028.6314336285575,84.02368999,21.21008755,1,8.021834188233026,2370.924852,2051.3785661284323,122.7745538,2024-06-20T21:00:00Z,0.039087093464724276,-38.75086381,24,6.944444444444444,0.4,-2.616514,22.74713249987485,-0.003814296,0.070134824
20240620,21:00:00,9,Coral_Dom,26.172,54,51,26.9,36.3,8.867,NA,2339.278659,NA,7.988627077802374,2044.4355919851735,76.09742424,25.13677978,1,8.021834188233026,2370.924852,2051.3785661284323,122.7745538,2024-06-20T21:00:00Z,-0.03320711,-46.67712956,105,1.5873015873015874,1.75,31.64619300000004,6.942974143,0.2018323864666669,-0.113270894
20240620,21:00:00,10,Rubble_Dom,26.229,28,0,26.8,36.1,7.636,NA,2244.607061,NA,7.976450066899521,1967.3096632214829,84.5648741,27.75695441,1,8.021834188233026,2370.924852,2051.3785661284323,122.7745538,2024-06-20T21:00:00Z,-0.045384121,-38.2096797,28,5.952380952380952,0.4666666666666667,126.31779099999994,84.06890290694946,0.21483381343407398,0.071125003
20240620,21:00:00,11,Control,26.418,24,27,27.1,36.2,6.403,NA,2365.969901,NA,8.061745480661365,2022.2797781901327,149.8400038,30.78407714,1,8.021834188233026,2370.924852,2051.3785661284323,122.7745538,2024-06-20T21:00:00Z,0.039911292,27.06545,51,3.2679738562091503,0.85,4.954951000000165,29.098787938299665,0.015349337097778287,0.1649338201732872
20240620,21:00:00,12,Rubble_Dom,26.513,8,29,27.7,36.3,6.51,NA,2349.608612,NA,7.987567909203528,2047.3756655587254,206.4561877,37.53798777,1,8.021834188233026,2370.924852,2051.3785661284323,122.7745538,2024-06-20T21:00:00Z,-0.034266279,83.68163389999998,37,4.504504504504505,0.6166666666666667,21.316240000000107,4.002900569706981,0.047906275674074315,-0.029913979
20240620,21:00:00,13,Algae_Dom,26.515,238,111,27.3,36.2,7.31,NA,2373.248755,NA,8.030403014,2046.8940327264106,86.64635145,28.15676307,1,8.021834188233026,2370.924852,2051.3785661284323,122.7745538,2024-06-20T21:00:00Z,0.008568826,-36.12820235,349,0.47755491881566375,5.816666666666666,-2.323903,4.484533402021725,-0.049263301,0.23939423
20240620,21:00:00,14,Algae_Dom,26.472,8,252,27.6,36.4,5.37,NA,2370.216445,NA,8.017715515182855,2047.7180157135476,137.600917,45.44848775,1,8.021834188233026,2370.924852,2051.3785661284323,122.7745538,2024-06-20T21:00:00Z,-0.004118673,14.826363200000003,260,0.6410256410256411,4.333333333333333,0.7084070000000793,3.6605504148847103,0.011187583140741992,0.10443157959309801
20240620,21:00:00,15,Control,26.472,380,185,26.8,36.1,6.935,NA,2365.934912,NA,8.078065657285293,2015.4075031827865,92.8907835,17.96878161,1,8.021834188233026,2370.924852,2051.3785661284323,122.7745538,2024-06-20T21:00:00Z,0.056231469,-29.8837703,565,0.2949852507374631,9.416666666666666,4.989939999999933,35.971062945645826,0.171247348,2.297699831365589
20240620,21:00:00,16,Coral_Dom,26.322,6,65,26.9,36.3,6.303,NA,2332.392688,NA,7.975634868710568,2045.769482624971,94.38944719,25.10108258,1,8.021834188233026,2370.924852,2051.3785661284323,122.7745538,2024-06-20T21:00:00Z,-0.04619932,-28.38510661,71,2.347417840375587,1.1833333333333333,38.53216400000019,5.6090835034613065,0.16617352504296382,-0.117794141
20240624,12:00:00,1,Algae_Dom,25.575,NA,NA,27.5,38.1,NA,448,NA,NA,8.372365307932762,NA,NA,NA,1,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,2,Rubble_Dom,25.67,NA,NA,27.4,36.9,NA,451,NA,NA,8.110327040217845,NA,NA,NA,2,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,3,Control,25.779,NA,NA,27.4,37,NA,369,NA,NA,8.067095351318637,NA,NA,NA,2,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,4,Algae_Dom,26.262,NA,NA,28.5,37,NA,437,NA,NA,8.502124754309394,NA,NA,NA,2,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,5,Rubble_Dom,25.718,NA,NA,27.6,36.8,NA,438,NA,NA,8.130728285028631,NA,NA,NA,2,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,6,Coral_Dom,25.339,NA,NA,27.3,36.8,NA,421,NA,NA,8.147800666309905,NA,NA,NA,2,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,7,Coral_Dom,25.691,NA,NA,27.9,36.9,NA,474,NA,NA,8.314843239536442,NA,NA,NA,2,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,8,Control,25.795,NA,NA,27.5,37.1,NA,442,NA,NA,8.102839016452684,NA,NA,NA,1,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,9,Coral_Dom,25.697,NA,NA,27.3,36.9,NA,355,NA,NA,8.180979719,NA,NA,NA,1,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,10,Rubble_Dom,26.22,NA,NA,28.5,37,NA,364,NA,NA,8.29851306,NA,NA,NA,1,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,11,Control,25.359,NA,NA,27.5,36.9,NA,342,NA,NA,8.089397389491122,NA,NA,NA,1,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,12,Rubble_Dom,25.483,NA,NA,27.9,36.9,NA,401,NA,NA,8.319438947,NA,NA,NA,1,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,13,Algae_Dom,25.533,NA,NA,27.7,36.8,NA,419,NA,NA,8.1472060925650691,NA,NA,NA,1,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,14,Algae_Dom,25.345,NA,NA,27.3,36.8,NA,413,NA,NA,8.127594489579456,NA,NA,NA,1,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,15,Control,25.452,NA,NA,27.7,36.8,NA,439,NA,NA,8.099837872,NA,NA,NA,1,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,16,Coral_Dom,25.427,NA,NA,27.3,36.8,NA,462,NA,NA,8.132873899694571,NA,NA,NA,1,NA,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,1,Algae_Dom,29.275,NA,NA,29.3,36.7,7.781,NA,2328.405541,Incubation day - project end,8.265621487457343,1814.3609529500716,NA,NA,1,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,2,Rubble_Dom,28.899,NA,NA,29.4,36.5,7.609,NA,2300.584234,NA,8.249472085042173,1804.3508418006156,NA,NA,2,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,3,Control,28.954,NA,NA,29.2,36.5,7.158,NA,2370.729387,NA,8.065888854,2000.4184156391555,NA,NA,2,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,4,Algae_Dom,28.901,NA,NA,29.6,36.6,8.742,NA,2373.847578,NA,8.490127977886823,1661.9292926578732,NA,NA,2,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,5,Rubble_Dom,28.065,NA,NA,28.3,36.3,8.137,NA,2362.287595,NA,8.121935604397516,1965.545605914962,NA,NA,2,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,6,Coral_Dom,28.095,NA,NA,28.6,36.3,7.206,NA,2339.893643,NA,8.209380314902116,1879.5186399124673,NA,NA,2,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,7,Coral_Dom,27.935,NA,NA,30.1,36.4,8.229,NA,2326.05686,NA,8.281357921806233,1793.4187355287543,NA,NA,2,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,8,Control,27.373,NA,NA,29,36.5,7.343,NA,2376.598356,NA,8.103019375,1982.1653772937857,NA,NA,1,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,9,Coral_Dom,27.472,NA,NA,30.2,36.5,10.894,NA,2124.172762,NA,8.391187372366902,1539.3229229731774,NA,NA,1,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,10,Rubble_Dom,27.694,NA,NA,30.8,36.5,9.148,NA,2153.005114,NA,8.317070064766792,1612.8224451605756,NA,NA,1,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,11,Control,26.23,NA,NA,28.6,36.4,7.658,NA,2367.209249,NA,8.105811728043252,1977.0452973064903,NA,NA,1,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,12,Rubble_Dom,26.487,NA,NA,29.6,36.3,7.124,NA,2322.518898,NA,8.230228026,1837.3573183585584,NA,NA,1,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,13,Algae_Dom,25.765,NA,NA,28.3,36.4,7.698,NA,2354.887836,NA,8.120906529884506,1958.8540037084545,NA,NA,1,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,14,Algae_Dom,25.953,NA,NA,29.5,36.3,7.214,NA,2316.619367,NA,8.306165883046305,1774.2807431692706,NA,NA,1,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,15,Control,25.703,NA,NA,29.4,36.4,7.559,NA,2370.790144,NA,8.082017736491009,1988.3006218683524,NA,NA,1,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,16,Coral_Dom,25.436,NA,NA,29.6,36.3,7.252,NA,2183.20645,NA,8.081363458828744,1821.7007788304447,NA,NA,1,NA,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,1,Algae_Dom,24.404,NA,NA,26.9,36.3,6.42,NA,2368.338591,NA,7.925920021214502,2107.0843689988883,NA,NA,1,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,2,Rubble_Dom,24.508,NA,NA,27,36.2,7.151,NA,2376.517014,NA,7.996971435801588,2073.225677551052,NA,NA,2,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,3,Control,24.546,NA,NA,27.3,36.3,8.255,NA,2382.421234,NA,8.043305155929096,2046.1715805827882,NA,NA,2,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,4,Algae_Dom,24.517,NA,NA,27.4,36.7,6.086,NA,2348.827058,NA,8.071238816146703,1993.674079411691,NA,NA,2,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,5,Rubble_Dom,24.633,NA,NA,27.2,36.3,7.773,NA,2373.146052,NA,8.041720221659995,2039.7908936429692,NA,NA,2,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,6,Coral_Dom,24.431,NA,NA,26.9,36.3,7.232,NA,2322.248517,NA,7.961386914457895,2044.6914397710914,NA,NA,2,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,7,Coral_Dom,24.463,NA,NA,27,36.3,6.658,NA,2393.878762,NA,7.954914415,2113.2710513221687,NA,NA,2,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,8,Control,24.631,NA,NA,26.8,36.3,8.264,NA,2382.340525,NA,8.054589743559466,2043.6689258341473,NA,NA,1,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,9,Coral_Dom,24.714,NA,NA,27,36.7,8.158,NA,2156.369852,NA,8.076259448675883,1822.4543287898168,NA,NA,1,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,10,Rubble_Dom,24.931,NA,NA,27.4,36.5,7.22,NA,2239.985054,NA,8.033234823303305,1921.6853999354987,NA,NA,1,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,11,Control,24.551,NA,NA,27.3,36.4,6.324,NA,2388.573692,NA,8.053656793,2044.2087573441097,NA,NA,1,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,12,Rubble_Dom,24.783,NA,NA,27.4,36.4,6.518,NA,2388.875606,NA,7.966894633364494,2097.448693130505,NA,NA,1,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,13,Algae_Dom,24.783,NA,NA,27.3,36.2,7.878,NA,2380.445606,NA,8.038731859182244,2048.1172281824797,NA,NA,1,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,14,Algae_Dom,24.395,NA,NA,26.5,36.4,5.236,NA,2395.685285,NA,7.886651135942547,2156.371468761932,NA,NA,1,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,15,Control,24.56,NA,NA,26.8,36.3,7.561,NA,2382.436714,NA,8.059443466756976,2040.6304957785371,NA,NA,1,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,16,Coral_Dom,24.445,NA,NA,26.9,36.3,6.615,NA,2363.382042,NA,8.013700213,2051.2615290156155,NA,NA,1,NA,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,14:00:00,NA,Algae_Dom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.1608593,28.08358381,NA,NA,NA,NA,NA,2024-06-26T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,14:00:00,NA,Algae_Dom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.5232945,56.17014238,NA,NA,NA,NA,NA,2024-06-26T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,14:00:00,NA,Rubble_Dom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.3051057,30.98933606,NA,NA,NA,NA,NA,2024-06-26T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,14:00:00,NA,Rubble_Dom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.1866946,67.12918341,NA,NA,NA,NA,NA,2024-06-26T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,14:00:00,NA,Control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.29757078,44.57569116,NA,NA,NA,NA,NA,2024-06-26T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,14:00:00,NA,Control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.63149803,66.94355796,NA,NA,NA,NA,NA,2024-06-26T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,14:00:00,NA,Algae_Dom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.9119729,47.31009683,NA,NA,NA,NA,NA,2024-06-26T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,14:00:00,NA,Algae_Dom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.80425232,23.96412669,NA,NA,NA,NA,NA,2024-06-26T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,14:00:00,NA,Rubble_Dom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.71653886,32.63854679,NA,NA,NA,NA,NA,2024-06-26T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,14:00:00,NA,Rubble_Dom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.9618618,47.53855893,NA,NA,NA,NA,NA,2024-06-26T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240626,14:00:00,NA,Coral_Dom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.38973859,37.72182836,NA,NA,NA,NA,NA,2024-06-26T14:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
